0.14152	0.058528	0.36093	0.16241	0.17608	0.19164	0.61245	0.32667	0.35357	0.38269
0.23247	0.09639	0.10427	0.11283	0.12211	0.56481	0.26876	0.29098	0.52528	0.38268
0.047629	0.11391	0.051158	0.05537	0.34953	0.15624	0.17132	0.40266	0.70451	0.38268
0.20313	0.49043	0.21987	0.23798	0.25758	0.27881	0.30178	0.32675	0.35355	0.38268
0.084716	0.20177	0.092415	0.10065	0.1067	0.67299	0.30281	0.32696	0.35364	0.38268
0.073211	0.11153	0.33339	0.14965	0.15523	0.16956	0.18244	0.19737	0.41596	0.7523
0.0681	0.16168	0.076877	0.079661	0.50043	0.32903	0.47235	0.32914	0.36456	0.38269
0.035444	0.015403	0.093043	0.22271	0.26869	0.14984	0.42981	0.27808	0.46627	0.60932
0.03157	0.071743	0.034577	0.2017	0.094636	0.098675	0.11805	0.68439	0.55217	0.38268
0.23466	0.29935	0.16853	0.18079	0.20335	0.28457	0.49423	0.31238	0.43364	0.38277
0.011163	0.026951	0.065446	0.17377	0.44078	0.19392	0.21225	0.22736	0.70907	0.38268
0.17735	0.42818	0.19196	0.20778	0.22489	0.24342	0.26348	0.28527	0.30868	0.59108
0.12401	0.2916	0.1309	0.14151	0.46847	0.25323	0.26898	0.29725	0.31489	0.56827
0.14465	0.30409	0.15927	0.15392	0.41882	0.24079	0.25958	0.29506	0.56115	0.38309
0.053734	0.12923	0.059228	0.36586	0.16541	0.17999	0.51538	0.29326	0.53519	0.38269
0.036158	0.087257	0.23201	0.10022	0.1087	0.38727	0.42254	0.26721	0.61194	0.38268
0.094406	0.03897	0.042197	0.26617	0.11931	0.13064	0.14031	0.46623	0.67573	0.47746
0.061882	0.14939	0.066979	0.42301	0.49166	0.27837	0.30139	0.33176	0.36092	0.38268
0.14355	0.06028	0.3748	0.4294	0.30101	0.28216	0.304	0.35999	0.35351	0.38337
0.029671	0.070899	0.1855	0.083716	0.090162	0.098321	0.10549	0.66685	0.30373	0.62363
0.0101	0.0041927	0.026607	0.06539	0.17053	0.46375	0.49608	0.28659	0.54362	0.38268
0.062447	0.15073	0.28481	0.30939	0.18825	0.20232	0.21873	0.2539	0.53016	0.57723
0.29236	0.12113	0.13114	0.15848	0.34374	0.21159	0.22837	0.47859	0.32281	0.56113
0.17769	0.075394	0.094856	0.093544	0.098714	0.60629	0.27313	0.29476	0.32577	0.54883
0.14695	0.060866	0.37535	0.16887	0.18276	0.19836	0.43703	0.34713	0.40347	0.51065
0.034744	0.083746	0.21841	0.098058	0.10823	0.11553	0.72604	0.32639	0.36526	0.38269
0.021476	0.0091248	0.05395	0.025181	0.15126	0.35687	0.46278	0.60865	0.35357	0.3827
0.024968	0.059292	0.15482	0.39661	0.17786	0.19175	0.2098	0.49747	0.55739	0.38691
0.35381	0.14662	0.15934	0.17196	0.18786	0.20121	0.21774	0.23725	0.25534	0.74675
0.38693	0.16029	0.39345	0.23887	0.25759	0.27881	0.30178	0.32679	0.35357	0.38268
0.074607	0.15225	0.072493	0.090191	0.0848	0.093407	0.58063	0.25965	0.43802	0.59224
0.11067	0.26721	0.11984	0.12967	0.37196	0.20841	0.22558	0.24923	0.49869	0.58473
0.3383	0.14545	0.15206	0.20382	0.1843	0.20215	0.21713	0.47251	0.55804	0.38835
0.49039	0.20314	0.21995	0.23805	0.25759	0.27881	0.30178	0.32679	0.35357	0.38268
0.034864	0.014542	0.09097	0.24181	0.10667	0.11629	0.72867	0.32833	0.35378	0.38268
0.050545	0.020849	0.1322	0.33988	0.32142	0.43125	0.27332	0.28911	0.53338	0.38268
0.018572	0.044674	0.020122	0.12609	0.32985	0.14774	0.45751	0.44994	0.31314	0.58911
0.31296	0.1233	0.13402	0.15893	0.16011	0.17243	0.53243	0.49388	0.35422	0.38269
0.022034	0.052991	0.024287	0.15002	0.39533	0.19002	0.51538	0.29326	0.53523	0.38269
0.13724	0.27042	0.12507	0.13572	0.14651	0.15857	0.49259	0.26723	0.60682	0.38839
0.055314	0.022918	0.1446	0.35067	0.19549	0.40415	0.24747	0.30906	0.30994	0.63445
0.027864	0.012191	0.01294	0.08008	0.20789	0.57593	0.25256	0.56755	0.35687	0.38268
0.086286	0.036007	0.039032	0.041934	0.045563	0.29085	0.12922	0.78613	0.35419	0.38268
0.20291	0.084112	0.091012	0.098612	0.10774	0.11539	0.12496	0.13607	0.14645	0.92457
0.078985	0.17023	0.078039	0.29008	0.16183	0.36497	0.38952	0.27311	0.41783	0.56454
0.26561	0.10984	0.11915	0.12921	0.14036	0.15214	0.38289	0.65387	0.35363	0.38268
0.12195	0.050273	0.31683	0.1437	0.15454	0.38586	0.23036	0.25024	0.49242	0.58502
0.11328	0.27197	0.12193	0.16483	0.17723	0.16674	0.18298	0.41303	0.53121	0.57189
0.29631	0.12274	0.13291	0.14412	0.15565	0.16848	0.18235	0.19739	0.76655	0.38268
0.21014	0.32487	0.16028	0.17332	0.20008	0.2029	0.38777	0.27254	0.42017	0.56456
0.27842	0.1158	0.12613	0.17907	0.15543	0.16801	0.32647	0.47001	0.31918	0.61911
0.04431	0.107	0.27935	0.14133	0.29958	0.39721	0.24752	0.30199	0.30555	0.63106
0.10962	0.26977	0.23148	0.15398	0.16387	0.49563	0.44204	0.32678	0.35364	0.38268
0.0099788	0.0208	0.056235	0.12645	0.33687	0.15159	0.35072	0.21853	0.62006	0.55595
0.049134	0.11855	0.30873	0.15356	0.42461	0.23261	0.25228	0.54375	0.35366	0.38268
0.073895	0.030554	0.03406	0.20943	0.093977	0.59496	0.26558	0.48615	0.3698	0.38268
0.11109	0.27717	0.23318	0.31257	0.20131	0.48824	0.29736	0.32286	0.38282	0.38268
0.035238	0.069435	0.032113	0.034839	0.20891	0.096079	0.5949	0.26728	0.61574	0.38839
0.15678	0.37878	0.16966	0.41528	0.25157	0.30618	0.30048	0.33509	0.35625	0.38268
0.14306	0.18373	0.10326	0.2013	0.14112	0.14711	0.32084	0.20665	0.28163	0.79335
0.03598	0.086741	0.21736	0.098008	0.61842	0.28501	0.30848	0.33412	0.35361	0.38281
0.27706	0.12473	0.13894	0.20388	0.35131	0.23078	0.50152	0.31238	0.43373	0.38277
0.049405	0.11805	0.099349	0.071052	0.11765	0.12416	0.10187	0.63331	0.51636	0.51295
0.030931	0.075483	0.033541	0.20672	0.093614	0.10048	0.63387	0.30644	0.3124	0.58357
0.010693	0.025894	0.067626	0.17221	0.07786	0.46287	0.46195	0.50773	0.3584	0.38268
0.11476	0.27557	0.12508	0.134	0.16273	0.44032	0.24354	0.43992	0.31928	0.5513
0.34526	0.14278	0.15479	0.16733	0.18108	0.19741	0.21328	0.64883	0.35363	0.38268
0.14573	0.065235	0.066128	0.33219	0.15793	0.17202	0.18303	0.60788	0.32016	0.55001
0.11365	0.25051	0.11515	0.12353	0.13665	0.14783	0.15751	0.55055	0.28584	0.6706
0.033637	0.081508	0.21198	0.10503	0.22968	0.14396	0.51528	0.30087	0.33552	0.64217
0.048111	0.095267	0.044016	0.27833	0.12448	0.13472	0.41843	0.22705	0.70946	0.3827
0.030041	0.062646	0.16758	0.074888	0.46707	0.40679	0.268	0.51068	0.35358	0.38309
0.076222	0.18375	0.46046	0.20765	0.36342	0.27256	0.30011	0.37981	0.35361	0.38281
0.0088526	0.021266	0.055621	0.14533	0.06515	0.40551	0.50043	0.28195	0.3236	0.62421
0.0076674	0.018314	0.047553	0.12743	0.32377	0.32989	0.43506	0.54262	0.37416	0.38594
0.036048	0.014886	0.016198	0.10173	0.045966	0.28884	0.73343	0.32559	0.36064	0.38282
0.080262	0.03364	0.2104	0.093224	0.10268	0.48248	0.29757	0.52413	0.34332	0.47045
0.062708	0.026098	0.16409	0.078401	0.47262	0.2098	0.44882	0.2948	0.31817	0.5569
0.13922	0.057395	0.064861	0.067705	0.42197	0.19013	0.61294	0.32845	0.3541	0.38268
0.016533	0.0068177	0.0074387	0.046296	0.10417	0.05061	0.052285	0.056587	0.3565	0.92256
0.13843	0.33395	0.14981	0.1624	0.17544	0.19109	0.44962	0.53204	0.35436	0.38268
0.30514	0.13715	0.13969	0.36841	0.21342	0.23088	0.50759	0.32839	0.35364	0.38268
0.03212	0.019818	0.015533	0.097556	0.25682	0.11503	0.12388	0.67971	0.53577	0.38268
0.25402	0.10702	0.13189	0.12645	0.15357	0.41554	0.22907	0.41749	0.40892	0.54891
0.10766	0.043601	0.26726	0.12074	0.13168	0.14109	0.32551	0.38128	0.68497	0.38268
0.061427	0.13446	0.35883	0.15933	0.17704	0.57103	0.30172	0.32874	0.35401	0.38268
0.014205	0.0061893	0.037356	0.09746	0.045676	0.27677	0.13383	0.13568	0.14645	0.92507
0.055591	0.030202	0.13714	0.068959	0.068789	0.081243	0.4807	0.2128	0.73783	0.38268
0.25697	0.10539	0.11413	0.12374	0.13367	0.1458	0.50141	0.26012	0.59181	0.43346
0.11761	0.28873	0.12554	0.32436	0.19129	0.20693	0.45398	0.29243	0.32878	0.56256
0.06175	0.025847	0.15478	0.39031	0.17791	0.19182	0.21101	0.6663	0.36373	0.38268
0.031098	0.013568	0.01406	0.088816	0.23172	0.10394	0.11562	0.12238	0.76779	0.5563
0.03268	0.078403	0.05067	0.23775	0.10744	0.11634	0.12488	0.13697	0.14645	0.9239
0.010996	0.026548	0.069575	0.18064	0.4725	0.21162	0.22916	0.47643	0.32025	0.56419
0.058227	0.12525	0.33266	0.18071	0.1671	0.2013	0.4547	0.53716	0.3615	0.38268
0.20324	0.083898	0.091012	0.098348	0.10659	0.11605	0.72685	0.32871	0.35676	0.38268
0.064484	0.026793	0.031941	0.18242	0.08641	0.090283	0.56604	0.26018	0.56347	0.49987
0.044926	0.10753	0.04854	0.052346	0.3382	0.14787	0.16013	0.17795	0.62627	0.63365
0.054581	0.13183	0.059819	0.3863	0.16868	0.42002	0.25346	0.5329	0.37606	0.38269
0.025836	0.056524	0.028578	0.16962	0.073851	0.4198	0.34154	0.45175	0.56595	0.39194
0.1646	0.077167	0.07317	0.078914	0.49006	0.28515	0.25137	0.54915	0.35355	0.38477
0.058179	0.13546	0.061812	0.39892	0.17406	0.18614	0.44428	0.53537	0.36687	0.38296
0.13741	0.32733	0.14678	0.35934	0.2177	0.23729	0.25534	0.27691	0.57965	0.38268
0.1328	0.058961	0.34196	0.39294	0.22219	0.23915	0.25978	0.28966	0.30446	0.60613
0.033401	0.080431	0.036472	0.22645	0.10253	0.59231	0.27207	0.29167	0.32519	0.56122
0.14523	0.34361	0.15423	0.37767	0.23115	0.24679	0.26722	0.31787	0.32093	0.56397
0.20025	0.086662	0.53121	0.23443	0.25853	0.28632	0.2999	0.33028	0.36303	0.38268
0.090683	0.20558	0.094535	0.10114	0.10917	0.11956	0.57099	0.57564	0.35377	0.38268
0.054135	0.023092	0.13968	0.34769	0.15706	0.17156	0.18421	0.19963	0.42072	0.74312
0.15663	0.064751	0.082764	0.078597	0.42812	0.45139	0.26949	0.29175	0.34002	0.55109
0.29344	0.12087	0.13137	0.14323	0.15365	0.38448	0.22941	0.24872	0.48669	0.58495
0.12597	0.30297	0.13589	0.14703	0.1594	0.17319	0.19365	0.20657	0.22259	0.81725
0.070579	0.1704	0.076398	0.082895	0.10067	0.27324	0.15028	0.25277	0.57	0.67791
0.08355	0.20127	0.091218	0.098231	0.10912	0.11588	0.12518	0.78713	0.36203	0.38269
0.12663	0.052578	0.059264	0.061756	0.3869	0.17318	0.38215	0.24593	0.27259	0.71744
0.075236	0.17671	0.44703	0.20517	0.22342	0.2388	0.25688	0.28373	0.56934	0.38268
0.11425	0.047241	0.051127	0.055761	0.34813	0.3719	0.21849	0.47452	0.55027	0.38269
0.050235	0.020734	0.11132	0.3006	0.14815	0.14751	0.49628	0.26247	0.28155	0.67732
0.072882	0.17561	0.083653	0.48754	0.21954	0.23853	0.26401	0.2829	0.56409	0.38268
0.021293	0.051376	0.13351	0.338	0.42461	0.23261	0.2521	0.54375	0.35366	0.38343
0.15113	0.062609	0.38968	0.17604	0.39806	0.25116	0.27343	0.29901	0.31978	0.55094
0.10036	0.04206	0.25052	0.11318	0.1236	0.31512	0.1862	0.37673	0.6922	0.38268
0.039561	0.016354	0.017826	0.11094	0.25136	0.11654	0.12786	0.13568	0.15244	0.92256
0.014158	0.034619	0.016771	0.098623	0.25812	0.71005	0.31081	0.33036	0.35702	0.38346
0.021989	0.045882	0.12277	0.058323	0.36006	0.15668	0.35912	0.22503	0.71269	0.38268
0.15094	0.062764	0.38575	0.17778	0.18815	0.20517	0.23267	0.49177	0.4164	0.50554
0.034859	0.014439	0.092052	0.23791	0.10666	0.67532	0.30215	0.32675	0.35402	0.38268
0.034648	0.083287	0.037379	0.23244	0.60511	0.2713	0.2956	0.37283	0.35372	0.38268
0.019552	0.046894	0.11874	0.05341	0.33685	0.15214	0.39369	0.65387	0.35363	0.38268
0.083858	0.20454	0.090766	0.57263	0.25672	0.27787	0.30077	0.33058	0.3597	0.38268
0.058066	0.12555	0.056897	0.061558	0.069562	0.41433	0.32921	0.6434	0.35963	0.38279
0.057985	0.027205	0.15283	0.0772	0.46519	0.38807	0.25492	0.2813	0.57689	0.38268
0.32853	0.13611	0.14736	0.18006	0.37406	0.23444	0.25305	0.53973	0.3536	0.38268
0.027627	0.066467	0.030964	0.18875	0.085464	0.41898	0.1972	0.68216	0.35422	0.38268
0.12867	0.054883	0.065115	0.37222	0.41325	0.24391	0.25862	0.27981	0.56496	0.38268
0.042017	0.092367	0.045402	0.064026	0.31024	0.1508	0.34858	0.40877	0.26841	0.71306
0.015457	0.033983	0.089311	0.2147	0.25791	0.14383	0.40104	0.48317	0.56561	0.39079
0.057386	0.12233	0.054625	0.31649	0.35972	0.20712	0.45398	0.29236	0.32884	0.56256
0.065701	0.14098	0.06409	0.069478	0.44758	0.20157	0.23867	0.2382	0.25792	0.74639
0.0093882	0.020954	0.055499	0.14482	0.37904	0.43055	0.26724	0.26886	0.29029	0.65256
0.11683	0.048317	0.30158	0.13815	0.14731	0.16032	0.51219	0.27882	0.58367	0.38269
0.12934	0.31348	0.15738	0.19808	0.1853	0.40981	0.25363	0.28013	0.57991	0.38268
0.017637	0.041137	0.081946	0.2273	0.2794	0.15701	0.35323	0.21956	0.72556	0.38268
0.16257	0.067345	0.072918	0.45471	0.20399	0.2208	0.23995	0.2588	0.47117	0.56665
0.012057	0.0049734	0.031266	0.080935	0.21194	0.55612	0.25141	0.29048	0.50699	0.49474
0.047754	0.019771	0.097989	0.26757	0.12023	0.12973	0.40058	0.67422	0.35421	0.38269
0.01131	0.0065191	0.031619	0.085343	0.21678	0.48555	0.22299	0.45388	0.55517	0.38268
0.25588	0.10601	0.1149	0.12528	0.34574	0.19771	0.2127	0.23045	0.70188	0.38268
0.11828	0.050102	0.053051	0.31199	0.14114	0.15293	0.16538	0.17902	0.69744	0.55292
0.0327	0.013545	0.079695	0.036118	0.22785	0.10307	0.64481	0.28926	0.31307	0.57654
0.0095459	0.023159	0.060467	0.15398	0.069619	0.41387	0.41596	0.45546	0.32155	0.55964
0.35301	0.1507	0.15887	0.17637	0.48316	0.2926	0.29957	0.32934	0.36631	0.3827
0.022203	0.0092273	0.009977	0.062659	0.028312	0.16443	0.42285	0.1877	0.62874	0.60359
0.022972	0.043591	0.023225	0.028895	0.14425	0.37998	0.16934	0.37188	0.68974	0.43618
0.014563	0.0059956	0.037809	0.09877	0.25756	0.11531	0.7274	0.32952	0.3538	0.38268
0.077867	0.032376	0.13305	0.39401	0.36354	0.23972	0.24775	0.26906	0.29007	0.65232
0.037649	0.090019	0.23425	0.105	0.34925	0.19012	0.19914	0.43054	0.47036	0.56839
0.074338	0.030938	0.19452	0.092942	0.56763	0.24871	0.2821	0.2948	0.31815	0.5569
0.032847	0.080103	0.037626	0.22611	0.10257	0.10945	0.12216	0.41952	0.38796	0.76475
0.017629	0.042492	0.018875	0.11906	0.053543	0.057866	0.36449	0.524	0.47977	0.58473
0.13983	0.32984	0.1476	0.1596	0.52464	0.27884	0.30195	0.33375	0.35355	0.38268
0.058996	0.13409	0.34382	0.1548	0.37279	0.22843	0.50056	0.32222	0.34932	0.41188
0.0098843	0.023861	0.011249	0.065411	0.17122	0.076752	0.47854	0.64132	0.34264	0.45114
0.1978	0.084799	0.089456	0.099989	0.61171	0.3047	0.30188	0.33481	0.35369	0.38268
0.034881	0.019348	0.017816	0.10058	0.25638	0.1147	0.13005	0.14028	0.8537	0.38268
0.13943	0.065986	0.35755	0.16775	0.17771	0.19336	0.21101	0.6663	0.36373	0.38268
0.0060357	0.0025044	0.015759	0.041289	0.10729	0.2799	0.12562	0.41136	0.22741	0.8234
0.013009	0.0054117	0.033999	0.088835	0.040197	0.25119	0.64255	0.32155	0.31812	0.55586
0.30409	0.12091	0.13082	0.26303	0.17852	0.42785	0.47021	0.32681	0.35358	0.38268
0.027768	0.011277	0.068961	0.17109	0.075463	0.080856	0.18654	0.21374	0.85603	0.38268
0.011558	0.02296	0.060991	0.15811	0.41408	0.59671	0.31056	0.32959	0.35887	0.38269
0.11992	0.29355	0.1465	0.36594	0.25653	0.24046	0.25907	0.54139	0.35347	0.38337
0.12392	0.2992	0.13599	0.14519	0.15714	0.17295	0.5288	0.28617	0.30971	0.58738
0.10724	0.045179	0.25956	0.11739	0.14231	0.38522	0.4377	0.28513	0.41012	0.54518
0.42933	0.17784	0.19295	0.21082	0.23079	0.25092	0.266	0.28799	0.31639	0.57811
0.069373	0.030497	0.032869	0.034598	0.21578	0.55569	0.25523	0.27532	0.31445	0.63542
0.083542	0.035185	0.037428	0.22063	0.10898	0.31133	0.20101	0.50023	0.49515	0.55593
0.0039587	0.0077071	0.020869	0.054982	0.14298	0.3728	0.16801	0.54735	0.2996	0.64879
0.02515	0.060037	0.027018	0.16988	0.44191	0.30633	0.27393	0.26529	0.47684	0.55239
0.029348	0.071598	0.17468	0.079067	0.085491	0.31659	0.16175	0.55458	0.6166	0.38268
0.072987	0.030372	0.032853	0.19407	0.088129	0.55614	0.51136	0.32844	0.35591	0.38268
0.043666	0.027469	0.021254	0.13339	0.3089	0.14136	0.15382	0.52768	0.50363	0.57124
0.084744	0.20175	0.094214	0.098571	0.10846	0.53158	0.24881	0.55391	0.35364	0.38268
0.082372	0.17335	0.090823	0.087339	0.53205	0.24081	0.25946	0.29444	0.56115	0.38309
0.080158	0.16678	0.077901	0.082976	0.093681	0.5584	0.44369	0.40092	0.35954	0.38279
0.18581	0.077041	0.083342	0.090183	0.097594	0.4568	0.57236	0.32134	0.38613	0.38268
0.14981	0.36033	0.16159	0.18718	0.21831	0.21179	0.34914	0.27094	0.59392	0.38268
0.12819	0.30276	0.14811	0.3735	0.21351	0.23097	0.51073	0.32667	0.35364	0.38268
0.012433	0.018599	0.055956	0.025401	0.15237	0.38865	0.37361	0.2362	0.52452	0.59344
0.074319	0.032425	0.033328	0.20932	0.55102	0.24562	0.26566	0.289	0.53783	0.38268
0.009836	0.019289	0.051104	0.14209	0.35054	0.30832	0.21634	0.67319	0.35374	0.38268
0.19158	0.079987	0.44683	0.20757	0.22242	0.24708	0.26009	0.29006	0.30488	0.6047
0.0066918	0.013509	0.036342	0.085533	0.22863	0.21982	0.30567	0.58133	0.57858	0.3827
0.028093	0.067527	0.043976	0.035379	0.038232	0.24164	0.62976	0.51358	0.35551	0.38389
0.11021	0.26954	0.11943	0.13334	0.14366	0.15215	0.17051	0.17902	0.69752	0.55293
0.025018	0.010383	0.065891	0.041795	0.19448	0.53139	0.56349	0.32746	0.35356	0.38268
0.015536	0.0064206	0.006955	0.043839	0.019672	0.12454	0.29684	0.78341	0.37122	0.38269
0.051775	0.12202	0.054896	0.066591	0.065489	0.071447	0.077025	0.49292	0.71898	0.47521
0.024112	0.046795	0.021708	0.1304	0.05691	0.35898	0.46183	0.25441	0.65373	0.3827
0.052892	0.022758	0.13832	0.06274	0.3702	0.38515	0.23103	0.25017	0.49386	0.58171
0.051108	0.12209	0.31788	0.14252	0.15459	0.16703	0.18173	0.19578	0.76962	0.38269
0.051706	0.10708	0.050105	0.063315	0.059531	0.064745	0.40761	0.18283	0.3075	0.82465
0.014904	0.0061851	0.0066853	0.016246	0.056463	0.14769	0.38594	0.53512	0.29339	0.67903
0.016348	0.039285	0.017949	0.10447	0.25186	0.12141	0.125	0.78888	0.35363	0.38513
0.13676	0.32927	0.14923	0.16073	0.17853	0.18959	0.20479	0.66437	0.36203	0.38269
0.0028648	0.006101	0.016269	0.040683	0.10599	0.27622	0.13671	0.13657	0.86349	0.38268
0.098894	0.040502	0.23594	0.54772	0.25069	0.28249	0.29618	0.35992	0.35818	0.38268
0.020968	0.050622	0.02272	0.14315	0.37801	0.1691	0.18229	0.19697	0.41387	0.75296
0.012399	0.029935	0.077132	0.03851	0.038847	0.23867	0.6237	0.2872	0.57186	0.38269
