2.247e-09	51.242	20.107	19.977	1.0034
66.179	66.139	8.4702	2.6937e-11	1.0034
5.0768	4.9966	4.0855	0.18647	0.77585
1.3521	1.2898	1.2255	0.4219	0.24538
12.784	0	16.83	16.697	1.0034
64.063	63.996	1.4846e-08	18.396	1.0033
27.313	27.275	2.2864e-08	19.66	1.0033
1.6295	1.5225	0.32367	4.7493	0.67051
39.645	39.595	1.3037e-08	26.07	1.0034
9.6128	9.3539	0.042473	1.8482	0.90071
8.5907e-05	2.5264	8.5048	8.789	1.4065
0	10.51	15.57	15.592	1.1526
11.623	1.6086e-05	20.838	20.713	1.0017
53.1	4.3611e-08	14.901	14.77	1.0033
32.267	32.139	1.2129	0.076555	0.85225
0.00041098	8.6517	26.625	26.503	1.0034
1.0481	0.24894	1.5546	1.5868	0.82959
19.888	19.839	17.407	0.00063902	0.99553
21.714	21.656	1.7303	8.7284e-08	1.184
22.41	22.401	7.0786e-07	2.8584	1.3194
4.3547	4.3038	2.6694e-10	12.092	1.004
27.226	27.171	3.1954e-08	27.528	1.0033
12.785	2.3403e-08	46.846	46.714	1.0033
2.93	2.8456	13.706	13.875	1.1946e-10
0	12.196	34.994	34.864	1.0034
22.576	4.9441e-06	1.4613	1.765	1.4418
1.5746	0.7209	2.7211	2.7917	0.42286
25.304	1.7219e-06	9.5103	9.3798	1.003
10.161	0.00040658	11.643	11.506	0.99522
0	28.23	11.577	11.445	1.0034
1.426	1.3586	0.044696	12.385	1.1527
0.56191	7.1943	10.979	11.111	0.6937
14.704	14.659	1.982e-11	20.046	1.0034
13.066	13.029	25.578	9.906e-09	1.0034
12.727	12.666	3.0118e-08	27.152	1.0033
2.3801e-09	54.272	27.835	27.706	1.0034
1.9559	1.0476e-07	6.4643	6.3349	1.0031
18.448	18.448	0.034086	8.7274	0.97741
9.028	0.0072314	1.5307	1.5557	1.1159
1.3925	0.34353	5.801	5.5953	0.67509
2.1636	2.093	6.7977e-14	22.554	1.0035
8.9775	8.9195	11.153	0.00040756	0.99623
53.586	0	11.368	11.245	1.0034
1.3754	0.018452	18.007	20.566	0.9703
46.199	46.149	1.889	4.1124e-09	1.0187
0.55793	8.7047	1.8044	1.7887	0.67495
2.5852e-09	58.955	20.185	20.055	1.0034
66.264	3.469e-12	11.514	11.391	1.0034
6.6877e-10	24.482	1.8276	1.9488	1.2532
0.00060921	24.488	8.2064	8.099	0.99708
1.0809e-09	52.671	5.1148	4.983	1.0034
6.4061e-10	43.471	5.3738	5.2473	1.0034
25.812	25.802	1.2585e-07	13.043	1.0032
23.376	9.7131e-10	33.41	33.281	1.0034
6.4177	4.5998e-07	1.7722	2.0753	1.4265
2.2343	2.3731	2.1789	0.012858	0.99856
54.699	54.631	1.3871	0.0003954	1.2505
1.5324e-09	34.922	25.126	24.997	1.0034
35.524	4.0077e-10	21.923	21.79	1.0034
32.435	32.375	4.9174	1.0807e-08	1.0033
34.706	34.64	1.8983	0	1.1031
0	22.316	25.683	25.557	1.0034
4.3911	3.8988	0.95246	2.9447	0.3126
0.034387	52.32	1.413	1.2705	0.98171
1.9071	4.3413e-06	46.844	46.713	1.0013
8.0863	5.0085e-09	36.16	36.028	1.0034
0.0008771	2.0012	17.936	17.852	0.98153
0.005483	17.864	10.211	10.085	0.98298
14.085	3.0807e-11	1.9027	2.1695	1.3956
31.92	0	1.582	1.6468	1.2039
39.359	34.587	0.013805	2.2602	1.4822
28.958	28.862	1.2457	0.064802	0.74357
20.206	0	1.8522	1.9026	1.1781
13.146	13.085	2.4788	1.6663e-07	1.1471
67.075	0.00037822	2.0881	1.9532	1.0022
1.8192e-08	55.091	15.676	15.549	1.0034
0.085588	31.84	1.4583	1.7238	1.4185
12.836	1.4117e-08	28.495	28.365	1.0033
12.94	12.883	0.014584	4.6854	0.97959
1.6797	1.5994	22.176	0	1.2449
1.8232	0.00071263	15.963	15.738	1.2545
41.631	41.55	8.3013	5.4224e-06	1.0022
13.129	1.0059e-08	40.641	40.509	1.0034
33.174	33.107	10.31	7.0678e-08	1.0033
0.24556	3.1741	9.8061	9.9472	0.82323
0	1.8181	11.786	12.156	1.4978
1.8018	1.7575	29.579	0.0017757	1.0034
2.2183	2.1545	23.644	1.5734e-06	1.0034
8.2611	0	32.217	32.079	1.0034
50.734	3.5924e-10	5.523	5.398	1.0034
40.393	8.9494e-05	5.2753	5.1496	1.0016
32.572	32.52	8.407e-13	33.084	1.0034
25.728	25.664	23.337	1.8951e-07	1.0033
1.7362	1.621	6.0512	0.0020565	1.2547
3.7495	3.6877	11.198	7.3714e-15	1.0035
0.018624	1.6905	16.249	18.768	1.2993
0.019603	1.5284	14.219	15.287	1.0871
39.942	0	15.479	15.365	1.011
1.4257	1.5035	0.0077777	2.5223	1.5005
37.308	37.238	7.412e-11	4.9118	1.184
1.0511e-11	3.5061	11.475	11.601	1.2599
2.1859e-08	3.1847	31.126	30.992	1.0033
9.3759	9.3216	11.633	1.2976e-15	1.1813
0	29.117	5.2464	5.2773	1.1558
0	2.6073	5.8779	6.244	1.4978
2.6268	2.5731	1.1115e-12	35.369	1.0034
15.422	0.019947	1.7624	1.7202	0.9794
2.5121e-09	21.945	1.5453	1.8441	1.4268
14.629	0	12.668	12.752	1.2174
3.8777e-10	34.262	21.932	21.802	1.0034
34.78	39.202	0.012391	1.7718	1.0107
8.0104	7.9939	18.638	0.058658	0.96497
14.475	14.411	1.5532	2.2262e-15	1.2484
0.0067256	20.362	5.5186	5.3843	0.98401
55.017	2.5763e-05	2.2491	2.1153	1.0025
14.096	14.096	1.2581e-07	13.044	1.0032
18.727	18.661	1.1675e-08	25.865	1.0034
39.64	39.55	4.7502e-06	7.1263	1.0023
4.4128e-10	11.745	15.832	15.702	1.0034
1.7692	1.7502	3.0078e-08	7.3803	1.2494
60.901	60.835	7.1696e-06	2.018	1.0014
1.907	2.4635e-05	10.878	10.752	0.99903
32.049	31.972	18.943	8.7332e-12	1.0034
57.083	56.986	4.4126	1.9972e-12	1.0034
7.5903e-07	2.5085	35.191	35.06	1.0034
0.026949	7.8545	4.4377	4.5242	1.0015
27.374	0.0030007	2.3466	2.2258	1.0032
32.665	32.614	6.0794e-13	23.889	1.0034
0.0029929	11.927	2.4902	2.4689	1.1648
14.182	14.136	17.191	1.8945e-15	1.0034
8.4594	8.4247	29.839	3.9588e-14	1.0034
0.0025562	3.6159	7.128	7.1561	1.2931
16.717	17.26	0.040138	1.7246	0.94329
44.973	0	14.585	14.452	1.0034
31.112	31.065	2.0379e-10	6.4732	1.0034
7.9237	7.8952	0	23.086	1.0073
25.032	24.968	12.298	1.1059e-08	1.0033
7.9346	4.9099e-09	24.528	24.397	1.0034
40.741	40.711	4.2782	1.9348e-12	1.0036
66.813	66.769	1.8964	3.4372e-08	1.0032
6.2097	6.0373	0.6974	9.2306	0.66226
17.166	6.3288e-10	14.275	14.149	1.0034
39.803	34.979	0.014791	2.1637	1.249
1.6936	1.6518	34.466	0.0020703	1.0034
1.5919	1.5261	0.00016771	17.495	1.2461
42.545	42.48	1.419	0	1.2514
2.8637	2.8093	9.0324e-13	28.718	1.0034
24.588	24.563	31.448	6.4872e-10	1.0034
44.592	44.691	0.0052197	5.6149	0.97722
21.134	0.0068305	5.646	5.5181	0.98381
2.6073	2.5852	3.845	0.27096	0.67209
4.4287e-12	59.217	23.395	23.265	1.0034
6.1297e-07	33.227	5.349	5.22	1.0032
2.3426	2.3254	17.606	17.716	1.1737e-10
13.865	13.784	35.563	7.3408e-10	1.0034
1.7277e-08	36.856	16.316	16.187	1.0034
9.8052	7.7038e-12	5.1316	5.0163	1.004
52.065	52	7.0121e-06	2.1809	1.2045
73.378	4.6148e-08	5.8347	5.7087	1.0034
0	5.0537	4.1253	4.152	1.1558
0	20.242	3.674	4.0368	1.4956
0.00034114	74.157	2.3978	2.2682	1.0004
27.8	27.755	2.2755	0	1.1031
0.0022293	33.281	1.5983	1.6607	1.2004
0.011157	21.728	21.321	21.204	0.97994
2.6362	0.93825	4.5757	4.6174	0.24621
9.0451	8.9872	0	33.134	1.0034
2.4803e-10	12.059	2.5515	2.7256	1.3087
4.1409	0.27107	6.5375	6.66	0.80571
10.159	10.095	0.56527	1.6646	0.27283
20.304	4.064e-10	19.155	19.029	1.0034
1.6002e-08	2.3212	38.305	38.169	1.0033
15.748	1.0376	1.9953	2.0305	0.76284
24.199	24.212	5.8234e-05	4.3463	0.99851
0.0027145	1.4812	22.594	23.535	0.99877
44.366	0	1.7963	1.6661	1.0034
1.6427	1.5732	0.00022561	23.49	1.2433
10.336	10.13	1.4453	0.071387	0.69754
41.834	0.0053273	10.071	9.9535	0.9898
49.772	49.713	1.3582	0.0061733	1.3075
17.957	17.896	10.636	2.3621e-08	1.0033
5.0231e-05	10.714	1.7123	2.0629	1.4851
30.803	30.749	31.831	1.5192e-09	1.0034
0.017874	25.088	1.6206	1.4741	0.98127
8.4393e-10	22.904	15.452	15.322	1.0034
1.5365	1.4301	10.996	0.0037018	1.2557
54.27	54.221	2.0744e-07	2.3536	1.003
3.0973	3.0351	7.2518	0.0027484	0.98231
8.0736	4.7379e-10	15.462	15.425	1.0818
63.179	3.9728e-08	5.6422	5.5163	1.0034
25.265	24.728	0.12572	1.8113	0.67137
0.57226	5.3465	17.126	17.247	0.6874
2.6729e-08	39.959	10.041	9.9143	1.0034
57.399	0	8.4058	8.2711	1.0034
10.483	10.46	4.5489	4.6789	0
0	3.8302	9.3749	9.3978	1.1546
