1.4446e-06	3.4876e-06	9.1136e-06	2.3815e-05	6.2232e-05	0.00016262	0.00042494	0.0011104	0.0029017	0.0075825	0.019814	0.051777	0.1353	0.35355	0.92388
0.030599	0.022243	0.021653	0.045485	0.026095	0.16363	0.21601	0.11575	0.30892	0.24171	0.20517	0.22207	0.24037	0.32477	0.70711
0.061358	0.050644	0.19207	0.08938	0.12964	0.10803	0.17346	0.13724	0.14866	0.1608	0.22229	0.47537	0.31122	0.55203	0.38268
0.091851	0.10113	0.056587	0.11934	0.19393	0.11246	0.12173	0.13176	0.14261	0.15436	0.28095	0.36849	0.25447	0.48091	0.57144
0.12798	0.053013	0.057381	0.069956	0.068535	0.074182	0.080294	0.08691	0.094071	0.10182	0.11021	0.52246	0.24711	0.40043	0.65014
0.1534	0.21365	0.10895	0.14084	0.13156	0.14715	0.1549	0.16766	0.18147	0.34729	0.24347	0.26353	0.37125	0.49144	0.38268
0.18616	0.077108	0.19202	0.12986	0.1885	0.14927	0.21469	0.18442	0.19962	0.34695	0.32253	0.33194	0.3491	0.35355	0.38268
0.23457	0.097164	0.11732	0.13049	0.1385	0.14012	0.15167	0.16417	0.17769	0.19233	0.26864	0.23605	0.2555	0.6036	0.43579
0.25567	0.1059	0.23788	0.17026	0.1807	0.18282	0.19789	0.21419	0.23184	0.25094	0.27161	0.29399	0.31822	0.34443	0.43579
0.30605	0.12677	0.15307	0.17026	0.1807	0.18282	0.19789	0.21419	0.23184	0.25094	0.27161	0.29399	0.31822	0.34443	0.43579
2.1823e-06	3.0803e-06	9.1136e-06	2.3815e-05	6.2232e-05	0.00016262	0.00042494	0.0011104	0.0029017	0.0075825	0.019814	0.051777	0.1353	0.35355	0.92388
0.011007	0.026574	0.017609	0.081421	0.036504	0.09539	0.055878	0.060482	0.2882	0.13615	0.22288	0.41982	0.24593	0.66376	0.38268
0.064515	0.05325	0.14987	0.095565	0.18981	0.11315	0.12247	0.20092	0.1566	0.29937	0.26286	0.23651	0.58871	0.35355	0.38268
0.033076	0.079853	0.035801	0.22586	0.10126	0.10961	0.12833	0.13	0.14071	0.1523	0.16485	0.17844	0.68177	0.35549	0.4375
0.055972	0.10626	0.049747	0.064621	0.1745	0.095172	0.10195	0.11231	0.4088	0.2074	0.23438	0.24872	0.41926	0.31716	0.55956
0.055982	0.13515	0.060771	0.081579	0.15047	0.20039	0.12736	0.13786	0.14922	0.16151	0.36442	0.23097	0.25	0.65328	0.38268
0.15987	0.16387	0.094829	0.13453	0.11679	0.13063	0.13751	0.14884	0.27131	0.34729	0.24347	0.26353	0.37125	0.49144	0.38268
