0.021447	0.051777	0.1353	0.35355	0.92388
0.044344	0.054102	0.16888	0.44131	0.87854
0.062906	0.11146	0.30898	0.8074	0.48606
0.082978	0.20033	0.51835	0.58968	0.58015
0.10355	0.04289	0.18976	0.53207	0.81751
0.12427	0.063611	0.057824	0.35159	0.92388
0.14456	0.27683	0.16737	0.80979	0.46765
0.16713	0.24072	0.35111	0.62247	0.63511
0.18611	0.44931	0.57575	0.53437	0.38268
0.20683	0.085671	0.54047	0.49774	0.64033
0.22638	0.14761	0.22588	0.83179	0.42904
0.24676	0.10221	0.6448	0.46316	0.54624
0.26904	0.15511	0.35053	0.19398	0.86201
0.28865	0.43548	0.21641	0.4822	0.6691
0.30879	0.28837	0.45416	0.25694	0.74109
0.32924	0.13637	0.31079	0.7937	0.38268
0.35091	0.37063	0.21141	0.3924	0.7354
0.37189	0.30835	0.46891	0.58885	0.44721
0.39121	0.60008	0.42787	0.34562	0.42934
0.41178	0.5071	0.27058	0.5084	0.49154
0.43397	0.43728	0.42559	0.31015	0.58578
0.46077	0.19086	0.56346	0.4675	0.46392
0.47257	0.19574	0.21187	0.55365	0.62205
0.4943	0.2338	0.46853	0.43973	0.53677
0.51348	0.21269	0.23021	0.70118	0.38268
0.53509	0.2531	0.50719	0.32288	0.53677
0.55592	0.23027	0.24924	0.6513	0.38938
0.57709	0.42369	0.29654	0.34533	0.5294
0.61299	0.25391	0.4041	0.47132	0.41753
0.61876	0.27622	0.28068	0.39823	0.55089
0.65049	0.29038	0.29507	0.31938	0.55089
0.6624	0.27438	0.43668	0.34773	0.41753
0.67691	0.33076	0.31207	0.43423	0.38268
0.051777	0.021447	0.1353	0.35355	0.92388
0.10863	0.044998	0.2772	0.72694	0.61716
0.15457	0.064027	0.35486	0.33408	0.85702
0.13989	0.083363	0.18653	0.33346	0.90966
0.2514	0.10413	0.25556	0.68375	0.627
0.27435	0.12495	0.7278	0.3263	0.52244
0.059927	0.14468	0.16216	0.54423	0.80808
0.3644	0.16543	0.16577	0.47825	0.76396
0.11184	0.18576	0.51835	0.58968	0.58015
0.49818	0.20635	0.22335	0.71617	0.38268
0.37588	0.22675	0.62721	0.51716	0.38268
0.36224	0.24861	0.28846	0.2177	0.82242
0.42609	0.26936	0.29378	0.47545	0.65843
0.15321	0.28845	0.69074	0.51938	0.38268
0.30716	0.3095	0.60871	0.31015	0.58578
0.5044	0.32989	0.41635	0.38491	0.56147
0.14502	0.3501	0.50393	0.39952	0.66546
0.21236	0.37047	0.17688	0.34527	0.8168
0.35394	0.39911	0.35024	0.52233	0.56563
0.23384	0.41273	0.31145	0.39735	0.72118
0.17939	0.43309	0.6234	0.49515	0.38268
0.39815	0.45365	0.39629	0.42912	0.54267
0.19678	0.47507	0.38228	0.66559	0.38268
0.30765	0.49681	0.48353	0.52753	0.38268
0.26557	0.51682	0.5554	0.33352	0.49262
0.27664	0.53838	0.50076	0.32596	0.52594
0.23001	0.5553	0.40544	0.50427	0.4691
0.51513	0.58309	0.32228	0.34883	0.41122
0.24704	0.59641	0.47171	0.33118	0.50107
0.35822	0.62569	0.29864	0.32324	0.53527
0.32493	0.64361	0.29864	0.32324	0.53527
0.37866	0.66139	0.31568	0.41603	0.38268
0.28075	0.6778	0.30389	0.32892	0.5111
0.11344	0.073731	0.056043	0.35355	0.92388
0.16982	0.086931	0.079023	0.32219	0.92388
0.19131	0.15994	0.10329	0.48473	0.83198
0.22134	0.091682	0.12482	0.57574	0.77171
0.096436	0.23282	0.14809	0.65038	0.70112
0.065277	0.15759	0.17058	0.42167	0.87407
0.39704	0.24641	0.19356	0.70688	0.49447
0.094218	0.039026	0.21629	0.45644	0.85702
0.2832	0.38525	0.24059	0.59778	0.59679
0.50426	0.38226	0.2621	0.58974	0.4279
0.28753	0.13889	0.28502	0.3564	0.83053
0.062906	0.11146	0.30898	0.8074	0.48606
0.21033	0.33966	0.33058	0.60841	0.60079
0.15457	0.064027	0.35486	0.33408	0.85702
0.38001	0.42851	0.37604	0.2838	0.67084
0.17893	0.2788	0.39945	0.5913	0.6173
0.18364	0.24038	0.42242	0.60138	0.60695
0.38606	0.15991	0.44545	0.48145	0.62862
0.20517	0.084983	0.471	0.27397	0.80857
0.21348	0.27944	0.49106	0.6991	0.38268
0.39459	0.2275	0.51412	0.2845	0.6688
0.27945	0.20415	0.5368	0.50617	0.57954
0.14869	0.17848	0.56082	0.69648	0.38268
0.28916	0.27004	0.58308	0.35677	0.61335
0.26225	0.51037	0.60549	0.34612	0.42934
0.11938	0.24073	0.62739	0.29696	0.66783
0.25465	0.10548	0.65281	0.29352	0.64165
0.16898	0.40796	0.68037	0.33734	0.47782
0.26702	0.1106	0.69776	0.50452	0.4184
0.14199	0.26309	0.72175	0.39644	0.48223
0.12134	0.29086	0.76086	0.34113	0.4532
0.24744	0.20235	0.77169	0.3948	0.38268
0.10703	0.11725	0.31591	0.14645	0.92388
0.25124	0.2336	0.1421	0.16861	0.91306
0.10101	0.24387	0.20202	0.19107	0.92358
0.38694	0.27621	0.19692	0.21315	0.83053
0.18281	0.21951	0.35654	0.23483	0.85798
0.22191	0.20724	0.5409	0.25694	0.74109
0.069469	0.13537	0.36734	0.27911	0.87407
0.19452	0.098597	0.090333	0.30121	0.92388
0.27591	0.6661	0.29864	0.32324	0.53527
0.55619	0.45077	0.29654	0.34533	0.5294
0.057035	0.13769	0.23172	0.36748	0.88828
0.25344	0.10498	0.39282	0.39044	0.78612
0.2663	0.13498	0.12367	0.41236	0.85178
0.28154	0.11662	0.43636	0.43371	0.72706
0.26584	0.42929	0.41781	0.45584	0.60224
0.3644	0.16543	0.16577	0.47825	0.76396
0.19557	0.17715	0.21328	0.50024	0.79665
0.12611	0.30445	0.1365	0.52598	0.77208
0.059927	0.14468	0.16216	0.54423	0.80808
0.18339	0.075961	0.47921	0.56651	0.64033
0.082978	0.20033	0.51835	0.58968	0.58015
0.25633	0.20135	0.19989	0.61069	0.69344
0.39439	0.26573	0.4464	0.63264	0.41753
0.27497	0.21598	0.21442	0.65508	0.63454
0.066279	0.16001	0.41813	0.6772	0.58015
0.17199	0.20741	0.11161	0.69909	0.65286
0.28444	0.35028	0.1869	0.72101	0.49154
0.19334	0.17481	0.18907	0.74337	0.58628
0.21489	0.089009	0.37929	0.76604	0.46392
0.19432	0.23434	0.1261	0.78985	0.51726
0.14456	0.27683	0.16737	0.80979	0.46765
0.12589	0.052144	0.32122	0.84238	0.41066
0.099769	0.24086	0.23881	0.85355	0.38268
0.27917	0.11564	0.43174	0.75884	0.38268
0.30758	0.15316	0.774	0.35077	0.39976
0.22382	0.36308	0.17667	0.78295	0.41696
0.54766	0.27559	0.56264	0.34468	0.43446
0.1123	0.27111	0.55794	0.63222	0.45044
0.14456	0.27683	0.16737	0.80979	0.46765
0.3466	0.37269	0.62784	0.33477	0.48447
0.20416	0.4929	0.38984	0.55886	0.50107
0.30731	0.51788	0.36086	0.48829	0.51837
0.3462	0.60469	0.28862	0.38037	0.53527
0.17202	0.071253	0.25912	0.77031	0.55209
0.23393	0.24426	0.37155	0.65124	0.56873
0.21846	0.19752	0.13018	0.74337	0.58628
0.23652	0.2282	0.53213	0.49568	0.6026
0.56502	0.35691	0.27682	0.29963	0.62205
0.20683	0.085671	0.54047	0.49774	0.64033
0.24728	0.10243	0.11087	0.69942	0.65336
