0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9811
0.14024	0.014158	0.017546	0	0	0	0.30966	0.018113	0	0.030945	0	0	0.033169	0.12939	0.63248
0.27974	0	0.12614	0	0.088274	0.17312	0.53777	0	0	0.0087705	1.5788	0	0	0.16264	2.1548
0.4198	0	0.2584	0	0	0.17045	0.95503	0	1.1658	0	0	0.32259	0	0.51437	2.4057
0.56062	1.0077	0	1.7476	1.9865	0	0	0.0075968	0	0	0.95667	0	0.42316	0.40181	3.9692
0.6996	4.9423	0	0	0.30557	0.01873	0.383	0	0.16539	0	0	0.16378	0.039447	0	2.1126
0.89909	0	0.2175	0	0	0	0	0	2.2817	0	0	0	0.00033379	0.033103	1.4469
0.98263	0	0.62565	0	0	0	0.36809	0	0	0	0.091038	0	0.049013	0.013736	1.2496
1.1299	2.7077	0	0	0	0.030361	0.041263	0.052491	0	0.4894	0	0	0.12243	0	1.8805
1.2699	0	0	0	0.12899	0	0	0	0	0	0	0	0	0	0.87664
1.3981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87664
0.52301	0	0.12652	0	0.19034	0	0.63087	0	1.9272	0	0	0	0.00032865	3.0913	1.4469
0	0.91547	0	0.41907	0.01143	0.11667	0.22287	0	0.075898	0.22316	0.23637	0	0.0021757	0.33172	0.82245
0.019565	1.8104	0.30116	1.8283	0.49841	0.094803	0	0	0	0	0	0.021577	0.17176	0.00035892	0.78448
0.33621	2.7325	0	0	1.4203	0.020073	0.14767	0	0.16081	0	0	0.2074	0.039447	0	2.1126
0.37691	3.607	0.041317	0.55441	0	0	0.16736	0.016566	0.07243	0	0.22816	0.056383	0.014024	0.087259	0.86692
0.3568	4.5829	0.044827	0.60151	0	0	0.18158	0.017973	0	0	0.22816	0.056383	0.014024	0.087259	0.86692
0.77112	5.4476	0	0	0.3368	0.020644	0.15187	0	0.16539	0	0	0.16378	0.039447	0	2.1126
0.23624	6.3365	0	0	0	0	0.2685	0	0	0	0.25026	0.058747	0	0.089674	0.94507
0.097843	7.2166	0.041441	0.55607	0	0	0.16786	0.016615	0	0	0.30163	0.056383	0.014024	0.087259	0.86692
0	8.1126	0.059665	0	0	0	0.33705	0	0	0.0058396	0.32238	0	0	0.096694	1.1665
0	9.0087	0	0	0	0	0.2685	0	0	0	0.25026	0.058747	0	0.089674	0.94507
0.34256	2.7841	0	0	1.4471	0.020452	0.15046	0	0.16385	0	0	0.16225	0.03908	0.014716	2.1126
0.28303	0	0.12763	0	0.089312	0.17515	0.54409	0	0	0	1.5788	0	0	0.16264	2.1548
0.44944	0.68328	0.2534	1.4188	0.37468	0	0.029951	0.039739	0.68167	0.45375	0	0	0	0	1.8805
0.0068465	0.027094	0.37994	0.43631	0.32947	0.0093799	2.287	0	0.40518	0.74143	0	0	0	0.29628	2.6967
0.019901	0.047762	0.51922	6.4142	0.28667	0.090355	0	0	0.035003	0	0	0.036856	0.16925	0	0.78448
0.039293	1.009	0.71639	3.4244	0.01396	0.087369	0	0	0	0	0	0.019885	0.25764	0.00035892	0.78448
0.042637	1.0948	0.77735	3.7158	0.015147	0.094803	0	0	0	0	0	0.021577	0.17176	0.00035892	0.78448
0	0	0.94174	3.5318	0.109	0	0	0	0	0	0.10708	0.054787	0.00094573	0	0.79598
0	0	1.0625	0	0	0.0072781	0.032502	0	0.15707	0	0	0	0	0	0.79598
0	0	1.1388	0	0.12543	0	0	0	0	0	0	0	0.00023561	0	0.79598
0	0	1.2625	0	0	0	0	0	0	0	0	0	0	0	0.79598
1.1817	0	0.7524	0	0	0	0	0	0	0	0.090429	0.03091	0.043052	0	1.2496
0.014766	0.5623	0.12158	0.91619	0.12018	0.76806	0.008964	0	0	0	0	0	0	0.17613	0.82245
0.020979	0.53869	0.38249	1.8283	0.49841	0.094803	0	0	0	0	0	0.021577	0.17176	0.00035892	0.78448
0.07481	0.0094984	0.57652	2.7374	0	0	0.0085402	0.010557	0.099026	0.13755	0.20463	0	0	0.080429	0.78616
0.25914	0.43895	0	3.652	0.19968	2.0619	0	0	0.26467	0	0	0	0	0	2.0783
0	0.10797	0.057563	4.581	0.39488	0.10553	0.16912	0.15997	0	0.096935	0	0.28785	0	0	0.95615
0.076903	0.0097641	0.59265	5.4849	0	0	0.0092196	0	0.1051	0.14599	0.21718	0	0	0.019308	0.78616
0.022599	0.10319	0.19937	6.5305	0.33929	0.064537	0.29248	0.00013831	0.034582	0	0	0.04314	0.17512	0	0.78448
0.025437	0.11615	0.22441	7.3507	0.3819	0.072643	0.1013	0.00012583	0.031463	0	0.094295	0.04314	0.17512	0	0.78448
0.04436	0	0.19026	8.3235	0.37102	0.12158	0.10524	0	0.032681	0.0076211	0	0.00071633	0.15981	0.09411	0.78448
0.035789	0.079812	0.27847	9.1216	0.47391	0.090144	0	0	0.034921	0	0	0.03677	0.17182	0	0.78448
0.2746	7.3654	0	0	0	0	0.13771	0	0	0	0.25026	0.058747	0	0.089674	0.94507
0	1.3344	0.21993	0	0.46454	0.51793	0.051845	0	0.41641	0.69134	0	0	0.046477	0	2.776
0.10242	0.089005	0	0.17893	0.93875	0	0	0.32892	1.2961	0	1.5974	0	0.50474	0.17813	3.9692
0.51236	0.44525	0	1.5987	1.3979	0	0	0.0053459	1.4016	0	1.0768	0	0.47629	0.17813	3.9692
0.20316	0.17655	0	0.35492	1.8621	0	0	0.029271	1.5133	0	1.0749	0	0.47629	0.17813	3.9692
0.24799	0.97098	0	0	2.3734	0.42323	0	0	0	0	0.49356	0.45936	0.06845	0	5.7733
0.13109	0.1195	0	0.40031	2.8039	0.021298	0.84043	0	0	0.033674	0.032408	0.19737	0	0	2.9406
0.095677	0.37462	0	0	3.4199	0.42323	0	0	0	0	0.49356	0.45936	0.06845	0	5.7733
0	0	0	0	3.962	0	0	0	0	0.012447	0.38343	1.8622	0.059739	0.089573	1.6937
0.23727	0.14684	0	0	4.324	0.028128	0.32158	0	0.35258	0.039214	0	0.22684	0	0	5.4198
0	0	0	0	4.6449	0.02615	0.29896	0	0.32779	0.036457	0	0.21088	0	0.14898	5.4198
0	0	1.0846	0	0.11946	0	0	0	0	0	0	0.054787	0.00094573	0	0.79598
0	0.81861	0.0061513	0.3066	0.012985	0.61851	0.017386	1.2537	0	0.00022415	0.75279	0	0.046493	0	1.1892
0	0	0	0	0.12108	1.2372	0	0	0.57719	0.82703	2.771	1.5512	0.0011256	0.18484	1.4146
0.23575	0.39934	0	3.3225	0.18166	1.8759	0	0	0	0	0.55617	0.0021074	0	0	2.0783
0	0	0	0	0.45648	3.7437	0	0	0.25006	0	2.771	1.5512	0.0011256	0.18484	1.4146
0	0	0	0	0.77131	4.6693	0.20171	0	0.4648	0	2.0382	0	0	0	1.4146
0	0	0	0	0.8598	5.205	0.43627	0.12506	0.17008	0	2.0382	0	0	0	1.4146
0	0	0	0	1.0134	6.1346	0.26501	0	0.17008	0	2.0382	0	0	0	1.4146
0.084227	0.49494	0.13161	0	0.077829	0.11768	0	0	0.1039	0.157	0.11079	0.35698	0.057062	0	0.81639
0.38696	0	0.23819	0	0	0.15711	0.88032	0	1.0687	0	0.11981	0.41098	0	0.51437	2.4057
