0.051577	3.2063	8.0118	16.024	32.047	62.287	128.19	256.38	512.75	921.91	2051	4102	8204.1	16408	32816
0.30597	3.4055	7.1936	8.3102	32.047	62.293	111.96	256.38	512.75	1006.4	2051	4019	8204.1	16408	32816
0.47212	1.7116	8.0118	15.646	32.047	55.632	99.437	256.38	512.75	999.55	1918.2	3708.3	8204.1	15191	32816
0.65219	2.8446	7.2614	16.024	32.047	62.013	104.85	185.41	389.73	912.91	1588.2	4102	7233.1	8942.3	32816
0.84623	1.3442	8.019	10.927	31.195	63.185	128.3	256.61	513.22	1026.4	2052.9	4032	7899.3	11731	26423
1.0378	4.0059	3.6579	16.024	17.498	64.094	128.19	179.75	512.75	867.54	1562.8	3871	6100.7	16408	27350
1.229	4.0059	7.6168	9.782	28.434	64.094	122.66	203.91	421.8	942.26	1708.9	3372.6	6219.8	4991.9	32816
1.4196	3.5499	5.3783	16.024	32.047	60.089	118.1	197.05	512.75	879.28	2051	2049.4	3484.8	12543	23925
1.6144	2.5641	5.3883	16.038	32.076	25.507	108.98	239.33	513.22	764.94	1419	2392.4	8211.5	16423	32846
1.8098	2.4471	6.9136	6.7192	18.411	62.767	123.65	244.01	513.22	769.19	1807.6	3784.5	7449.3	13964	18828
2.0047	4.0095	8.0188	16.038	32.075	64.145	128.14	256.29	507.92	1026.2	1978.3	1608.8	4127.3	7371.2	23699
2.0029	0.022498	8.0118	16.024	32.047	64.094	128.19	256.38	512.75	917.44	2051	4102	8123.4	16408	32816
2.0048	0.42121	8.019	11.399	29.367	64.152	128.3	256.61	513.22	1026.4	1742.1	3628.5	8211.5	12021	32846
2.0048	0.82457	7.9393	11.666	27.351	64.152	128.3	256.61	513.22	1026.4	1783.8	2078.7	7854.6	14774	32846
1.2518	1.2396	4.8167	16.024	32.047	41.159	128.19	238	512.75	861.84	1554.4	4102	7558.8	16408	32816
2.0029	1.6185	6.6081	13.952	32.047	39.232	128.19	122.67	458.85	965.76	1983.3	4102	6445.7	16160	21773
1.3061	2.0186	6.2306	14.803	22.483	64.094	71.866	168.73	384.12	875.19	1877	4102	7705	16408	23344
1.6617	2.4152	6.0749	14.607	17.606	52.742	128.19	236.39	310.96	932.97	2051	1862.9	6453.5	16408	32816
2.0048	2.8187	7.4616	9.9107	29.373	64.152	74.781	191.98	513.22	1026.4	1978.9	2469.7	7923.4	6636.2	32846
0.93212	3.2129	8.019	12.897	12.713	64.152	117.65	130.86	513.22	1026.4	1742.2	4105.7	8211.5	15772	32846
1.6583	3.6114	3.741	6.9104	32.047	64.094	128.19	256.38	512.75	1025.5	2051	4102	7070.6	6930.5	32198
2.0047	4.0095	8.0188	16.038	32.075	64.143	128.1	256.22	509.64	1026.2	1969.9	1396	3779.1	10129	21256
2.0029	4.0059	0.23954	16.024	32.047	64.094	128.19	256.38	512.75	1025.5	2051	3118.2	8024.9	15916	32816
