0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.11434	1	1	0.97908	1	1	1	1	1	0.90658	1	1	1	1	1
0.2051	1	1	1	1	1	0.98736	1	1	0.80754	1	1	1	1	1
0.32968	0.88824	0.81065	1	1	1	0.98855	1	0.99632	1	0.98657	1	1	1	1
0.40171	1	1	0.93335	1	1	1	1	1	0.84152	1	1	0.92037	0.90305	1
0.50577	1	1	0.88242	1	1	1	0.94052	1	0.94169	0.7568	1	1	1	0.9728
0.60037	0.92829	0.83146	0.84851	1	1	1	1	1	1	0.92799	1	0.99072	0.87268	1
0.7035	1	1	0.93563	1	1	1	0.67413	1	1	1	1	0.85757	0.87713	0.95204
0.80018	0.96414	0.91573	0.92425	0.60431	1	1	1	1	1	0.92799	1	0.99072	0.87268	1
0.9021	1	0.72441	0.95836	0.81128	0.62951	1	1	0.97433	1	1	1	1	1	1
0.99999	1	0.99993	0.99995	0.9997	1	1	0.9973	0.99813	0.82725	0.52745	0.95596	0.84964	0.96452	0.8802
1	0.053517	1	1	1	1	0.99825	1	1	1	1	1	0.99372	1	0.95452
0.95836	0.18285	1	1	1	1	1	0.99416	1	1	0.98689	0.95477	1	0.98482	0.93815
0.96249	0.26391	1	1	1	1	1	0.99474	1	0.91707	0.98694	0.95492	0.99696	0.98482	0.93815
1	0.35703	1	0.96913	1	1	0.78377	0.92517	1	1	0.97336	1	1	1	0.99153
1	0.45211	1	0.96997	1	0.57792	1	1	1	1	1	1	1	1	1
1	0.52961	0.97043	0.976	1	1	0.83187	0.88904	1	1	0.81152	1	1	1	0.99153
0.98105	0.62818	1	0.88026	1	0.95201	1	1	0.98449	1	0.9913	0.74028	1	0.98615	0.85628
0.85079	0.72004	1	1	1	1	1	0.81114	1	1	0.71791	1	1	1	0.90012
1	0.81765	1	0.63387	1	0.72015	0.98982	1	1	1	1	1	0.94862	1	0.88989
0.72171	0.90654	1	1	1	1	0.65205	0.75144	0.98064	1	1	1	1	1	0.98762
0.99991	0.99999	0.99996	0.99994	0.99976	0.99968	0.99958	0.99882	0.99915	0.67038	0.84066	0.60821	0.8868	1	0.99715
1	1	0.0037328	1	1	1	1	1	0.99627	1	1	1	1	1	1
1	1	0.1036	0.90014	1	1	1	1	0.99627	1	1	1	1	1	1
0.91824	1	0.20516	0.90228	1	1	1	1	0.97433	1	1	1	1	1	1
0.70921	0.98685	0.30767	1	1	1	1	1	0.99627	1	1	1	1	1	1
1	0.7062	0.40309	0.90421	1	1	1	0.9865	1	1	1	1	1	1	1
0.79121	0.99056	0.50289	1	0.71908	1	1	1	0.99627	1	1	1	1	1	1
0.9996	0.99992	0.60554	0.88726	1	1	1	0.96928	1	1	1	1	1	0.58147	0.95693
0.89851	0.90158	0.70191	0.94969	1	0.7987	1	0.95311	1	1	0.96526	0.94192	1	0.93478	0.95452
