1.7323	1.4865	1.1758	0.8137	0.41601	0.0002619	0.41573	0.81343	1.1756	1.4864	1.7322	1.9023	1.9892	1.9893	1.9024
1.4863	1.1756	0.81351	0.41586	4.0592e-05	0.41578	0.81344	1.1755	1.4863	1.732	1.9021	1.989	1.9891	1.9021	1.7321
1.9891	1.9891	1.9022	1.7322	1.4864	1.1757	0.81359	0.41594	0.00012055	0.41574	0.81341	1.1755	1.4863	1.7321	1.9021
1.902	1.732	1.4863	1.1756	0.8135	0.41588	0.00012789	0.41573	0.81336	1.1754	1.4862	1.7319	1.902	1.9889	1.989
0.41589	0.00019064	0.41569	0.81331	1.1754	1.4861	1.7319	1.9019	1.9889	1.9889	1.902	1.732	1.4862	1.1756	0.8135
1.1757	1.4864	1.7322	1.9022	1.9891	1.9891	1.9022	1.7321	1.4863	1.1756	0.81347	0.4158	0.00010347	0.41589	0.81355
8.9094e-05	0.41589	0.81353	1.1756	1.4863	1.7321	1.9021	1.989	1.989	1.902	1.732	1.4862	1.1755	0.81338	0.41574
0.41583	0.81347	1.1756	1.4863	1.732	1.9021	1.989	1.989	1.9021	1.732	1.4863	1.1755	0.81346	0.41581	2.7892e-05
0.81343	0.41577	5.7144e-05	0.41588	0.81353	1.1756	1.4863	1.7321	1.9021	1.9891	1.989	1.9021	1.732	1.4863	1.1755
0.56552	0.54248	0.65452	0.83604	1.0292	1.2028	1.3397	1.4293	1.4658	1.4467	1.3733	1.2504	1.0869	0.89739	0.70751
1.3011	1.3106	1.2786	1.208	1.1051	0.98062	0.85179	0.74416	0.68992	0.71111	0.79854	0.9215	1.0505	1.1649	1.2512
0.93347	0.99255	1.0513	1.1003	1.1328	1.1448	1.1348	1.104	1.0563	0.99812	0.93863	0.88882	0.8596	0.85825	0.88513
1.2849	1.4377	1.5344	1.5697	1.5416	1.4516	1.3048	1.1102	0.88236	0.64724	0.46466	0.45234	0.62209	0.85529	1.0856
1.989	1.9021	1.732	1.4863	1.1756	0.81348	0.41584	4.4666e-05	0.41579	0.81344	1.1755	1.4862	1.732	1.9021	1.989
1.4863	1.7321	1.9021	1.9891	1.9891	1.9022	1.7321	1.4863	1.1756	0.81352	0.41587	4.8874e-05	0.41579	0.81345	1.1756
1.0899	0.71885	0.31635	0.1002	0.51206	0.90164	1.2518	1.5473	1.7752	1.9254	1.9916	1.9707	1.8636	1.6751	1.4134
0.56216	0.60131	0.74235	0.92293	1.1008	1.2524	1.3641	1.4275	1.4383	1.3959	1.303	1.1663	0.99692	0.81368	0.64987
0.78701	0.92173	1.0609	1.183	1.2745	1.327	1.3362	1.3016	1.2258	1.1153	0.98119	0.84131	0.7233	0.66388	0.68904
1.4447	1.5248	1.5444	1.5024	1.4012	1.2468	1.0493	0.82563	0.6072	0.46509	0.50087	0.68293	0.90864	1.1254	1.3087
1.6218	1.6261	1.563	1.4357	1.2512	1.0203	0.76072	0.5083	0.36804	0.48085	0.72739	0.98873	1.2244	1.4155	1.5504
1.1642	1.1659	1.1427	1.0975	1.0357	0.96597	0.90003	0.85133	0.83184	0.84694	0.89243	0.95689	1.0268	1.0902	1.138
1.3796	1.2889	1.1558	0.99173	0.81552	0.65998	0.57857	0.61644	0.75067	0.92388	1.0954	1.2421	1.3502	1.4113	1.4214
1.6551	1.8504	1.9648	1.9934	1.9348	1.7917	1.5702	1.2802	0.93414	0.54731	0.13663	0.28026	0.68471	1.0593	1.3875
0.58835	0.69599	0.86201	1.038	1.1956	1.3186	1.3969	1.4251	1.4012	1.3268	1.2072	1.0518	0.87652	0.70819	0.59348
0.67008	0.92633	1.1651	1.364	1.5101	1.5952	1.6148	1.5678	1.4568	1.2876	1.0703	0.8207	0.569	0.39568	0.44818
