0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0.10304	0.00057394	1.2799e-05	1.3736e-06	1.4438	1.5866e-11	5.0955e-16	0	3.7674e-10	7.1358e-11	5.9761e-10	9.5424e-10	0	3.7645e-10	13.292
0	0	2.6001	5.1519e-10	5.6822e-13	3.2722e-10	2.4631	3.048e-10	2.9476e-10	2.0451e-10	3.425e-10	3.1245e-10	1.1232e-10	4.1919e-10	5.4306e-09
0	0	0	3.6481	5.0627e-16	4.1669e-10	9.8553e-10	1.2038e-10	5.1616e-10	9.5676e-11	3.538	1.3476e-10	7.0474e-10	7.1954e-11	4.5275e-09
0	0	0	0	0	0	0	0	0	6.5699	1.4605e-09	2.1163e-08	1.1138e-10	3.1927e-10	13.265
0	0	2.014	2.7845e-10	4.1431e-10	1.5594e-11	2.0118e-12	1.0863e-10	1.0377e-10	5.9433e-11	1.136e-10	4.6106e-11	5.6562e-11	1.3984e-10	12.995
0	0	2.4763	4.9117e-10	1.9052	1.1026e-11	2.1813e-10	1.3594e-10	3.1794e-10	4.6345e-10	3.8738e-10	1.6571e-10	1.6466e-10	4.578e-10	5.9021e-09
0	0	0	3.3194	1.8893	9.7237e-14	1.1029e-11	2.6583e-10	3.2478e-10	2.1022e-10	1.3136e-10	5.142e-10	1.755e-10	7.807e-11	5.0861e-09
0	0	0	0	0	0	0	0	0	0	0	0	4.9794	3.8681	8.4202
0	0	0	0	0	0	0	0	0	3.8053	3.9337e-11	0	0	0	18
0	0	0	0	0	0	2.7407	0	1.9493e-09	1.0558e-11	6.3657e-11	9.7337	1.581e-10	1.1086e-10	4.6361e-09
0	0	0.86405	0	0	2.7227e-09	6.0044e-08	3.1458e-08	8.1136e-11	0	0	4.1939e-10	8.4128e-11	5.7797	7.138
0	0	0	0	0	0	0	0	0	11.954	1.7114e-10	1.138e-10	2.1836e-10	2.3644	5.3964e-09
0	1.3725	1.4752	1.9607e-12	3.5182e-10	5.7975e-11	7.7699e-15	8.4428e-10	6.7876e-11	1.8777e-09	1.9298e-09	1.3719e-10	1.5869e-10	9.7908e-10	4.7075e-09
0	0	0	0	0	3.882	1.5276e-12	1.1417e-11	2.0412e-10	0	5.6242e-10	4.0947e-11	2.6995e-11	3.8296e-10	13.473
0	0	0	0	0	0	0	0	0	0	6.1122	7.3966	1.7983e-10	2.3622e-10	4.6517e-09
0.15303	9.3365e-08	1.8371e-05	5.506e-05	7.2267e-08	4.1321e-10	0	1.848	2.9529e-14	3.7068e-12	1.8446e-13	7.4427e-10	9.083e-11	3.6725e-07	13.268
0	0	0	0	0	0	0	3.9334	4.1371e-11	2.1961e-12	2.3992e-11	8.2393	1.2841e-10	1.0933e-10	4.1074e-15
0	1.7442	4.6689e-10	2.8485e-10	2.0408e-10	6.3952e-12	4.1867e-11	3.0567e-10	5.2287e-15	5.1898e-11	3.8676e-10	5.393e-11	5.4318e-11	4.8746	5.3676e-09
0.079807	0	0.0016411	0.00078139	3.7015e-05	0	4.0774	2.0705	7.2184e-09	1.11e-14	2.9683e-10	1.7207e-10	1.9323e-10	3.1081e-14	6.9215e-09
0	0	0	0	0	0	0	0	0	0	14.157	3.2996e-10	3.5757e-10	1.1098e-10	6.1544
0	0.96226	6.8836e-11	0	3.493	7.7768e-10	1.2477e-10	5.5388e-11	5.1603e-10	6.4878e-11	0	1.4662e-10	1.679e-10	1.1702e-11	4.4666e-09
0.074944	0.074944	0.074944	0.074944	2.2188	0.07509	0.074944	0.074944	0.074944	0.074944	0.074944	9.1512	0.074945	0.074944	0.074944
0	0	0	0	0	0	0	0	0	0	0	4.5663	6.7242e-11	1.8465e-10	18
0	0	2.736	5.4212e-10	3.9687e-10	1.2617e-09	1.0674e-10	1.4245e-10	1.3431e-10	2.0267e-10	3.5378	1.1689e-10	1.1746e-10	4.5715e-10	5.801e-09
0.31414	4.1393e-12	2.1299e-09	1.4112e-08	1.9802e-09	1.3372	7.0824e-16	1.3261e-10	1.2951e-10	0	3.5432	7.4621e-12	1.5892e-10	0	5.4139e-09
0	0.88638	3.4379e-09	1.2873e-09	5.3022e-10	5.3797e-09	5.2091	1.7064e-11	4.6975e-12	2.0309e-11	1.2706e-10	0	1.5874e-13	3.6213e-10	4.5134e-09
0.21528	4.0742e-07	2.9037e-07	3.1871e-08	2.1347e-10	0.00010531	1.9539e-14	2.5905	3.7636e-11	8.3119e-06	3.8389e-12	3.7478	3.285e-10	0.00027131	1.0997e-07
0.51164	0.51164	0.51164	0.51164	0.51164	0.51164	2.9115	2.8709	0.51164	0.51164	0.51164	0.51164	0.51164	3.5939	0.51164
0	0	0	0	0	0	0	0	0	5.3865	1.2219e-10	1.669	1.813e-10	3.2478	4.8371e-09
0.32456	0.005641	0	0	3.5494e-08	5.7306e-11	3.1939e-14	2.2283e-06	4.2066e-11	5.4114e-08	1.4382	7.9841e-11	0	5.4659	4.6837e-16
0.4888	0.4888	0.4888	0.4888	1.1082	0.49081	2.187	4.826	0.4888	0.4888	0.4888	0.4888	0.4888	0.4888	0.4888
0	0	0	0	0	0	0	0	0	0	11.118	3.1401	7.148e-10	6.1309e-10	5.5029e-09
0.34979	3.7808e-08	3.2007e-07	2.2098e-13	5.1717e-07	9.4675e-10	0	3.123	1.4184e-10	1.2578e-10	0	9.7035e-11	5.3964e-10	7.2597e-07	6.2879
0	0	0.695	2.8161e-06	0	2.2224e-11	3.3755	1.7627e-12	1.4467e-09	1.2301e-10	0	3.2087e-07	9.9803e-11	6.771e-10	7.15
